This table shows the differential expression results for genes with absolute log2FC > 1.5 and adjusted p-value < 0.05 when comparing Lmx1a_E1 and Sox3U3 samples (Lmx1a_E1 - Sox3U3)
Reads are aligned to Galgal6 

Statistics:
Normalised count: read counts adjusted for library size
pvalue: unadjusted pvalue for differential expression test between Lmx1a_E1 and Sox3U3 samples
padj: pvalue for differential expression test between Lmx1a_E1 and Sox3U3 samples - adjusted for multiple testing (Benjamini and Hochberg) 
 
"gene_id","gene_name","counts_Lmx1a_E1_R1","counts_Lmx1a_E1_R2","counts_Lmx1a_E1_R3","counts_Lmx1a_E1_R4","counts_Sox3U3_R1","counts_Sox3U3_R2","counts_Sox3U3_R3","counts_Sox3U3_R4","norm_size.adj_Lmx1a_E1_R1","norm_size.adj_Lmx1a_E1_R2","norm_size.adj_Lmx1a_E1_R3","norm_size.adj_Lmx1a_E1_R4","norm_size.adj_Sox3U3_R1","norm_size.adj_Sox3U3_R2","norm_size.adj_Sox3U3_R3","norm_size.adj_Sox3U3_R4","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSGALG00000003473","SFRP1",1106,900,3131,1654,1814,663,474,355,2109.55761919573,1959.89118279656,1868.19012351946,1130.68959443689,565.122048046579,517.632410777058,712.092556688093,507.001399681916,1171.27211689278,1.57531836417796,0.197704305363329,1.22548395561706e-16,1.31972950744189e-14
"ENSGALG00000050884","ENSGALG00000050884",99,96,365,359,256,103,54,23,188.830202803234,209.055059498299,217.786456430726,245.415697946097,79.7526153803331,80.416498205184,81.1244684834536,32.8479780075607,141.903622094361,1.56561323954768,0.248434384613914,2.7162476990053e-11,1.33177109404889e-09
"ENSGALG00000007781","GAL3ST1",264,187,917,1067,548,343,105,76,503.547207475291,407.221834647729,547.151179580755,729.411001973496,170.720442298526,267.794746450273,157.74202205116,108.541144720635,361.516197399733,1.55971096059739,0.251757455702835,4.89458870012423e-11,2.30606507194395e-09
"ENSGALG00000006629","RBP4A",44,44,77,120,115,28,14,6,83.9245345792152,95.8169022700538,45.9439921785367,82.0331023775254,35.826370190384,21.8607956285937,21.0322696068213,8.5690377411028,49.3758755715291,1.55864541675171,0.392753354740513,5.70019829097648e-06,8.13312204103679e-05
"ENSGALG00000040465","ZEB2",1534,1344,4697,4667,3233,1706,495,594,2925.91445555718,2926.77083297619,2802.58352289074,3190.40407329926,1007.18830283054,1331.94704794217,743.640961098325,848.334736369177,1972.09799162045,1.55247377420063,0.173939237382624,3.48122286777945e-20,5.33748170541235e-18
"ENSGALG00000007732","RTN4R",111,87,247,288,139,64,31,73,211.718712233929,189.456147670334,147.378780105176,196.879445706061,43.3031778822903,49.9675328653571,46.5714541293901,104.256625850084,123.691484555328,1.55155211694108,0.283311291210664,2.57110113535251e-09,8.4268771269561e-08
"ENSGALG00000030251","ADCY8",59,80,245,339,154,69,47,33,112.535171367584,174.212549581916,146.18542965898,231.743514216509,47.9761826897317,53.8712463704631,70.608333680043,47.1297075760654,110.532766892662,1.54858354086558,0.265286531949278,3.86891241006594e-10,1.51507279919725e-08
"ENSGALG00000055025","ENSGALG00000055025",2,5,52,57,32,4,2,2,3.81475157178251,10.8882843488698,31.0271116010897,38.9657236293246,9.96907692254164,3.12297080408482,3.00460994383162,2.85634591370093,12.9561093419032,1.52269959242481,0.831820372275141,0.0034229642383549,0.0184970934887446
"ENSGALG00000038313","EFHD2",77,77,340,360,147,74,59,49,146.867935513627,167.679578972594,202.869575853279,246.099307132576,45.7954471129257,57.7749598755691,88.6359933430327,69.9804748856729,128.212909086159,1.52192688763467,0.258478053692606,2.57874791698675e-10,1.03447244598945e-08
"ENSGALG00000002260","CISH",30,34,157,116,58,43,22,11,57.2212735767376,74.0403335723143,93.678010026367,79.2986656316078,18.0689519221067,33.5719361439118,33.0507093821478,15.7099025253551,50.5799728475685,1.51539419364531,0.336338890069738,4.66399046322101e-07,8.92919740323751e-06
"ENSGALG00000032893","SHISA4",40,42,136,112,104,24,16,21,76.2950314356502,91.4615885305059,81.1478303413115,76.5642288856903,32.3994999982603,18.7378248245089,24.0368795506529,29.9916320938598,53.829314457555,1.50936795005298,0.290748626711138,1.73098107894488e-08,4.66719965428775e-07
"ENSGALG00000016954","RGCC",58,45,209,177,128,71,19,16,110.627795581693,97.9945591398278,124.705121627457,120.99882600685,39.8763076901666,55.4327317725055,28.5437944664004,22.8507673096075,75.1287379493134,1.50413458288076,0.283742027622995,1.1138651448237e-08,3.10509217259637e-07
"ENSGALG00000039257","CYP4F22",32,23,98,107,585,193,132,139,61.0360251485201,50.0861080048009,58.4741718635921,73.1461829532934,182.247187490214,150.683341297092,198.304256292887,198.516041002215,121.561664256577,-1.50173825874396,0.217463072462952,4.44629729439558e-13,2.92517856909836e-11
"ENSGALG00000007570","ENSGALG00000007570",44,20,78,166,611,327,156,141,83.9245345792152,43.553137395479,46.5406674016345,113.479124955577,190.347062489779,255.302863233934,234.359575618866,201.372386915916,146.1099190738,-1.50374243698856,0.284437903941387,9.96485474982413e-09,2.82577040962098e-07
"ENSGALG00000004150","MYO1E",241,202,767,728,3700,1704,750,1258,459.677564399792,439.886687694338,457.649896116073,497.667487756987,1152.67451916888,1330.38556254013,1126.72872893686,1796.64157971789,907.664003291368,-1.50550871990132,0.169924915401027,6.43068409741317e-20,9.23364576907929e-18
"ENSGALG00000037687","ENSGALG00000037687",11,16,49,65,294,101,79,83,20.9811336448038,34.8425099163832,29.2370859317961,44.4345971211596,91.5908942258513,78.8550128031416,118.682092781349,118.538355418589,67.1452102303842,-1.5068200481878,0.296075214224903,2.88696644388968e-08,7.32552551232147e-07
"ENSGALG00000048626","ENSGALG00000048626",117,80,244,212,1402,693,311,374,223.162966949277,174.212549581916,145.588754435882,144.925147533628,436.770182668856,541.054691807695,467.216846265816,534.136685862075,333.383478138143,-1.50935359457559,0.182771038697287,8.72955854016087e-18,1.03225603338948e-15
"ENSGALG00000006412","VGLL1",20,8,43,55,362,135,46,55,38.1475157178251,17.4212549581916,25.6570345932088,37.5985052563658,112.775182686252,105.400264637863,69.1060287081272,78.5495126267757,60.5819123980761,-1.51017549310978,0.31150725552328,1.05785618595816e-07,2.34831093452209e-06
"ENSGALG00000006835","TNNC2",42,42,119,83,883,200,125,178,80.1097830074327,91.4615885305059,71.0043515486476,56.7395624777884,275.084216331383,156.148540204241,187.788121489476,254.214786319383,146.568868738607,-1.51037405733847,0.248514848695954,7.94102888777041e-11,3.55616570885006e-09
"ENSGALG00000051227","ENSGALG00000051227",6,12,43,16,211,58,47,38,11.4442547153475,26.1318824372874,25.6570345932088,10.93774698367,65.7336009580089,45.2830766592298,70.608333680043,54.2705723603177,38.7583127983892,-1.51252446450577,0.385772483227554,6.11478701677164e-06,8.64286927401817e-05
"ENSGALG00000045936","FAM83F",12,5,7,36,93,61,80,22,22.8885094306951,10.8882843488698,4.17672656168515,24.6099307132576,28.9726298061366,47.6253047622935,120.184397753265,31.4198050507103,36.3456985533641,-1.51299007274536,0.604101192432246,0.000592046733860935,0.00430173072651086
"ENSGALG00000010960","GALNT3",96,85,191,250,1512,587,279,380,183.10807544556,185.100833930786,113.964967611695,170.902296619845,471.038884590093,458.295965499447,419.143087164511,542.705723603177,318.032479308139,-1.51427776609018,0.190872899778418,1.32656852678861e-16,1.41178104627409e-14
"ENSGALG00000040447","CDCP1",75,62,250,341,1331,587,330,434,143.053183941844,135.014725925985,149.16880577447,233.110732589468,414.651293246966,458.295965499447,495.760640732217,619.827063273103,331.110301372937,-1.51466251813749,0.211250312417474,6.62608227554866e-14,4.93329549502989e-12
"ENSGALG00000028822","RNF152",17,18,47,51,325,127,64,70,32.4253883601513,39.1978236559311,28.0437354856003,34.8640685104483,101.248437494564,99.1543230296929,96.1475182026117,99.9721069795327,66.3816752148165,-1.51598870008467,0.257255537523815,2.6815842299617e-10,1.07097620062841e-08
"ENSGALG00000002088","GALR2",2,3,17,21,50,19,22,58,3.81475157178251,6.53297060932185,10.1434787926639,14.3557929160669,15.5766826914713,14.8341113194029,33.0507093821478,82.8340314973271,22.642816097523,-1.51613722139436,0.67667739106603,0.00128112755884954,0.00821920560095952
"ENSGALG00000003435","PGC",6,4,17,2,117,16,24,20,11.4442547153475,8.7106274790958,10.1434787926639,1.36721837295876,36.4494374980429,12.4918832163393,36.0553193259794,28.5634591370093,18.1532098171796,-1.51618531212811,0.657674179590059,0.000964130647020286,0.00650132376663847
"ENSGALG00000019157","SMPX",5,5,35,12,219,52,15,28,9.53687892945627,10.8882843488698,20.8836328084258,8.20331023775254,68.2258701886444,40.5986204531026,22.5345745787371,39.9888427918131,27.6075017921002,-1.51646342416366,0.490282157551612,0.000143084708619523,0.00130346855405056
"ENSGALG00000011170","WIPF3",24,39,83,73,502,229,128,100,45.7770188613901,84.9286179211841,49.5240435171239,49.9034706129946,156.389894222372,178.790078533856,192.295036405223,142.817295685047,112.553181969899,-1.5197871549848,0.240978632822918,1.70079781749843e-11,8.61928126447663e-10
"ENSGALG00000037525","FGFRL1",13,14,46,43,194,72,63,106,24.7958852165863,30.4871961768353,27.4470602625024,29.3951950186133,60.4375288429087,56.2134744735267,94.6452132306959,151.386333426149,59.3509858309773,-1.52164630496058,0.365680658967912,2.02118937483693e-06,3.24754513051064e-05
"ENSGALG00000000498","ACE",59,41,344,206,1233,624,275,279,112.535171367584,89.283931660732,205.25627674567,140.823492414752,384.120995171683,487.183445437231,413.133867276847,398.46025496128,278.849679379472,-1.52235832848934,0.227424254016281,2.19773268108413e-12,1.27440319442866e-10
"ENSGALG00000000309","ENSGALG00000000309",12,5,48,31,252,69,36,63,22.8885094306951,10.8882843488698,28.6404107086982,21.1918847808607,78.5064807650154,53.8712463704631,54.0829789889691,89.9748962815794,45.0055864593938,-1.52253950970878,0.350229630600553,1.19020544262657e-06,2.04299780531308e-05
"ENSGALG00000028682","Cbln2",13,1,13,11,59,14,33,63,24.7958852165863,2.17765686977395,7.75677790027242,7.51970105127316,18.3804855759362,10.9303978142969,49.5760640732217,89.9748962815794,26.3889830978675,-1.52364486304945,0.750682060393618,0.00162464922694065,0.0100097454728671
"ENSGALG00000038584","ENSGALG00000038584",40,23,131,82,703,228,90,183,76.2950314356502,50.0861080048009,78.1644542258221,56.055953291309,219.008158642087,178.009335832835,135.207447472423,261.355651103635,131.77276750107,-1.52440802870775,0.254646082032091,1.75846925968218e-10,7.26352188268722e-09
"ENSGALG00000012913","PKP2",65,66,218,241,1781,538,209,269,123.979426082932,143.725353405081,130.075198635338,164.74981394153,554.841437470208,420.039573149408,313.981739130404,384.178525392776,279.446383400959,-1.52663499793731,0.206459363535256,1.27143850826811e-14,1.10061557376013e-12
"ENSGALG00000001690","GABRB2",123,93,423,292,1957,754,429,553,234.607221664624,202.522088888977,252.393619370403,199.613882451978,609.671360544187,588.679996569988,644.488832951882,789.779645138308,440.219580947543,-1.52718920081168,0.163512766598421,7.78974611571138e-22,1.43808251760664e-19
"ENSGALG00000016324","GSTA4L",6,11,20,54,247,133,33,35,11.4442547153475,23.9542255675135,11.9335044619576,36.9148960698864,76.9488124958683,103.83877923582,49.5760640732217,49.9860534897663,45.5745737636727,-1.52790561388306,0.428896708909717,2.59565938219559e-05,0.000301223024648381
"ENSGALG00000035856","CD48",2,1,3,16,50,28,5,29,3.81475157178251,2.17765686977395,1.79002566929364,10.93774698367,15.5766826914713,21.8607956285937,7.51152485957904,41.4170157486635,13.1357750028535,-1.52898334578449,0.821224846875443,0.00280307958483672,0.0157637972782026
"ENSGALG00000028158","FGF7",3,5,31,12,78,50,43,23,5.72212735767376,10.8882843488698,18.4969319160342,8.20331023775254,24.2996249986953,39.0371350510602,64.5991137923798,32.8479780075607,25.5118132137533,-1.52975777797404,0.503819939917758,0.000156057925074663,0.00139220906333866
"ENSGALG00000006112","SCN5A",36,36,150,103,653,288,116,234,68.6655282920852,78.3956473118622,89.5012834646818,70.4117462073759,203.431475950615,224.853897894107,174.267376742234,334.192471903009,155.464928470746,-1.53022956032851,0.239570634812293,1.32139655571838e-11,6.83048756744483e-10
"ENSGALG00000050138","ENSGALG00000050138",3,4,7,2,38,22,15,14,5.72212735767376,8.7106274790958,4.17672656168515,1.36721837295876,11.8382788455182,17.1763394224665,22.5345745787371,19.9944213959065,11.4400392517552,-1.53168349462046,0.736686788061666,0.00144875591346148,0.00911366202585019
"ENSGALG00000019261","ARHGAP8",20,37,61,74,528,206,104,86,38.1475157178251,80.5733041816362,36.3971886089706,50.587079799474,164.489769221937,160.832996410368,156.239717079244,122.82287428914,101.261305663574,-1.5322118249359,0.266307121709369,5.29485904713601e-10,2.00407091800805e-08
"ENSGALG00000007766","KIAA1217",132,142,565,563,3255,1247,504,760,251.773603737646,309.227275507901,337.121501050301,384.87197198789,1014.04204321478,973.586148173442,757.161705845567,1085.41144720635,639.149462090485,-1.53274677221293,0.172428077578305,5.71071128042418e-20,8.39985272239303e-18
"ENSGALG00000006421","SLC16A12",15,19,51,73,308,162,77,91,28.6106367883688,41.3754805257051,30.4304363779918,49.9034706129946,95.9523653794633,126.480317565435,115.677482837517,129.963739073392,77.2992411451086,-1.53312177377353,0.271218543487542,1.2207578013392e-09,4.27194393458972e-08
"ENSGALG00000016446","ATP6V1C2",28,20,104,101,380,168,145,184,53.4065220049551,43.553137395479,62.0542232021794,69.0445278344172,118.382788455182,131.164773771562,217.834220927792,262.783824060486,119.778002206507,-1.53619870558461,0.293764306337583,1.28813227321816e-08,3.54177645700046e-07
"ENSGALG00000013912","ENSGALG00000013912",13,8,34,28,219,96,50,27,24.7958852165863,17.4212549581916,20.2869575853279,19.1410572214226,68.2258701886444,74.9512992980356,75.1152485957904,38.5606698349626,42.3122803623702,-1.5423229398168,0.345621312278353,5.85588863820542e-07,1.08996643253511e-05
"ENSGALG00000016511","ADGRG2",53,42,168,151,1193,384,173,178,101.090916652236,91.4615885305059,100.241437480444,103.224987158386,371.659649018506,299.805197192142,259.898760141435,254.214786319383,197.69966531163,-1.54300308944102,0.19507055763447,2.40599282544861e-16,2.51614001144603e-14
"ENSGALG00000047510","ENSGALG00000047510",1,0,6,7,44,19,12,5,1.90737578589125,0,3.58005133858727,4.78526430535565,13.7074807684948,14.8341113194029,18.0276596629897,7.14086478425233,7.99785099562173,-1.54380490731094,0.84606860391143,0.00354767729701573,0.0190571786394325
"ENSGALG00000039727","ENSGALG00000039727",34,14,63,59,311,142,106,122,64.8507767203027,30.4871961768353,37.5905390551664,40.3329420022833,96.8869663409516,110.865463545011,159.244327023076,174.237100735757,89.3119139499229,-1.5487218527589,0.294857893668623,9.13275295442016e-09,2.6020435661633e-07
"ENSGALG00000012464","SOUL",8,8,57,49,258,118,57,58,15.25900628713,17.4212549581916,34.0104877165791,33.4968501374895,80.375682687992,92.1276387205021,85.6313833992011,82.8340314973271,55.1445419255516,-1.54980069771162,0.308649911055523,5.37609880482995e-08,1.27643542751947e-06
"ENSGALG00000027789","RAB37",12,20,43,35,263,112,49,75,22.8885094306951,43.553137395479,25.6570345932088,23.9263215267782,81.9333509571391,87.4431825143749,73.6129436238746,107.112971763785,58.2659314756668,-1.55027665824514,0.29884459949782,1.27308240155554e-08,3.51106811111934e-07
"ENSGALG00000041346","CXCL12",270,235,736,941,4013,1989,1133,1288,514.991462190639,511.749364396878,439.152964200039,643.276244477095,1250.18455281749,1552.89723233118,1702.11153318061,1839.4867684234,1056.73126525217,-1.55181049930337,0.169391614725067,3.80882527602903e-21,6.5008742352752e-19
"ENSGALG00000035325","PMAIP1",16,15,32,51,229,88,74,84,30.5180125742601,32.6648530466093,19.0936071391321,34.8640685104483,71.3412067269386,68.705357689866,111.17056792177,119.966528375439,61.0405252480579,-1.552441110064,0.329488556440115,1.45958926986046e-07,3.15871878831525e-06
"ENSGALG00000005994","DERL3",283,303,960,977,3827,1977,1307,1928,539.787347407225,659.830031541507,572.808214173964,667.886175190352,1192.23929320521,1543.52831991892,1963.51259829396,2753.5174608077,1236.63868006736,-1.55348772561399,0.220230124897616,1.28125759354581e-13,9.09039701271796e-12
"ENSGALG00000041347","PROM2",9,12,58,34,244,105,74,45,17.1663820730213,26.1318824372874,34.607162939677,23.2427123402989,76.01421153438,81.9779836072264,111.17056792177,64.267783058271,54.3223357389915,-1.55535800562875,0.318312549675946,8.5344134159751e-08,1.93975637590228e-06
"ENSGALG00000007565","PPP2R2B",52,44,262,351,1274,575,284,426,99.1835408663452,95.8169022700538,156.328908451644,239.946824454262,396.893874978689,448.927053087192,426.65461202409,608.401679618299,309.019174468822,-1.55757492779617,0.263864515569814,3.12391403539511e-10,1.23671450171484e-08
"ENSGALG00000049806","ENSGALG00000049806",2,6,35,12,79,79,29,30,3.81475157178251,13.0659412186437,20.8836328084258,8.20331023775254,24.6111586525247,61.6786733806751,43.5668441855584,42.845188705514,27.3336875951096,-1.5625284579367,0.505402396636408,0.000133252204230665,0.00122624561492431
"ENSGALG00000006809","POU2AF1",12,8,52,19,167,86,60,52,22.8885094306951,17.4212549581916,31.0271116010897,12.9885745431082,52.0261201895142,67.1438722878236,90.1382983149485,74.2649937562243,45.9873418851994,-1.56650091141445,0.363036588947805,1.11154048204213e-06,1.93201169705584e-05
"ENSGALG00000017136","GJB6",23,37,92,91,521,208,135,151,43.8696430754989,80.5733041816362,54.8941205250048,62.2084359696234,162.309033645131,162.39448181241,202.811171208634,215.65411648442,123.089288362795,-1.56687664314566,0.229735006115727,5.91910293304823e-13,3.85210108865858e-11
"ENSGALG00000054698","ENSGALG00000054698",3,2,33,27,128,60,36,33,5.72212735767376,4.3553137395479,19.69028236223,18.4574480349432,39.8763076901666,46.8445620612723,54.0829789889691,47.1297075760654,29.5198409763585,-1.56694826388583,0.437812773624003,3.04616885934636e-05,0.000342518875098162
"ENSGALG00000035580","MPP2",152,132,535,853,3723,1434,624,967,289.921119455471,287.450706810161,319.221244357365,583.11863606691,1159.83979320695,1119.58503326441,937.438302475464,1381.0432492744,759.702260613892,-1.56731665902364,0.225488409038218,2.99258568887932e-13,2.02021866728376e-11
"ENSGALG00000052786","ENSGALG00000052786",62,55,196,230,1375,505,212,301,118.257298725258,119.771127837567,116.948343727184,157.230112890257,428.358774015461,394.275064015708,318.488654046151,429.880060011991,260.401179408697,-1.56881569014026,0.184399594507815,1.65294463057685e-18,2.12092725222669e-16
"ENSGALG00000002132","KCNIP1",7,13,28,23,241,65,35,36,13.3516305012388,28.3095393070614,16.7069062467406,15.7230112890257,75.0796105728917,50.7482755663783,52.5806740170533,51.4142264466168,37.9892342433758,-1.56980717619214,0.360823465943161,8.91760197271796e-07,1.58796510718911e-05
"ENSGALG00000046958","ENSGALG00000046958",20,16,67,39,290,132,90,78,38.1475157178251,34.8425099163832,39.9772399475579,26.6607582726957,90.3447596105336,103.058036534799,135.207447472423,111.397490634336,72.4544697633192,-1.56981257162886,0.272692887698777,5.72180776404382e-10,2.16114709952152e-08
"ENSGALG00000001558","MOV10",30,28,105,40,957,114,112,83,57.2212735767376,60.9743923536706,62.6508984252773,27.3443674591751,298.137706714761,89.0046679164173,168.258156854571,118.538355418589,110.2662273399,-1.57402657382054,0.375457558392873,1.75932698844405e-06,2.8701301961163e-05
"ENSGALG00000005401","WNT9A",11,3,25,30,175,110,13,44,20.9811336448038,6.53297060932185,14.916880577447,20.5082755943813,54.5183894201496,85.8816971123325,19.5299646349055,62.8396101014205,35.7136152118453,-1.5747996560215,0.468594596244976,5.2598345616128e-05,0.000544087632296734
"ENSGALG00000005956","ENSGALG00000005956",14,9,33,27,386,52,33,45,26.7032610024776,19.5989118279656,19.69028236223,18.4574480349432,120.251990378159,40.5986204531026,49.5760640732217,64.267783058271,44.8930451487963,-1.57525298900406,0.409862201177673,7.93877953666062e-06,0.000108153915193723
"ENSGALG00000015572","CCDC125",17,13,63,101,443,196,95,85,32.4253883601513,28.3095393070614,37.5905390551664,69.0445278344172,138.009408646436,153.025569400156,142.718972332002,121.39470133229,90.3148307834599,-1.57751278425974,0.284074819102944,2.73770306117032e-09,8.94052775860891e-08
"ENSGALG00000048803","ENSGALG00000048803",17,11,15,29,161,61,43,82,32.4253883601513,23.9542255675135,8.95012834646818,19.824666407902,50.1569182665376,47.6253047622935,64.5991137923798,117.110182461738,45.580740995623,-1.5792144627882,0.44369982491856,1.76384065272633e-05,0.000217084388361393
"ENSGALG00000021271","MPZL3",538,354,1856,1752,10992,3910,1971,2170,1026.16817280949,770.890531899978,1107.42921406966,1197.68329471187,3424.37792289305,3052.70396099291,2961.04309964606,3099.13531636551,2079.92893917357,-1.58014734461187,0.150079392224547,5.3410097133148e-27,1.53380234497288e-24
"ENSGALG00000048621","ENSGALG00000048621",1,0,10,0,40,10,4,19,1.90737578589125,0,5.96675223097879,0,12.4613461531771,7.80742701021204,6.00921988766323,27.1352861801589,7.66092590601015,-1.58118858749359,1.26787576835496,0.00665032917596735,0.0313572466644778
"ENSGALG00000003512","SPIK7",9,2,24,22,108,33,33,57,17.1663820730213,4.3553137395479,14.3202053543491,15.0394021025463,33.645634613578,25.7645091336997,49.5760640732217,81.4058585404766,30.1591712038051,-1.58291887260381,0.483592496634034,6.62335812552686e-05,0.000666832471936738
"ENSGALG00000015142","DSG2",223,135,740,853,4055,1714,788,1148,425.34480025375,293.983677419483,441.53966509243,583.11863606691,1263.26896627832,1338.19298955034,1183.81631786966,1639.54255446434,896.100950874404,-1.58298551846985,0.194058767731765,2.93092755658332e-17,3.29356157476431e-15
"ENSGALG00000007090","CPN1",42,41,234,274,1318,571,220,289,80.1097830074327,89.283931660732,139.622002204904,187.30891709535,410.601355747184,445.804082283108,330.507093821478,412.741984529785,261.997393793746,-1.58562485776935,0.241087438706894,4.78632345219021e-12,2.65626269622777e-10
"ENSGALG00000001561","MXRA8",28,28,88,89,668,326,67,109,53.4065220049551,60.9743923536706,52.5074196326133,60.8412175966646,208.104480758057,254.522120532913,100.654433118359,155.670852296701,118.335179786742,-1.58832637372397,0.283014138285555,1.52426347142784e-09,5.22291187974857e-08
"ENSGALG00000008902","GIPC2",16,15,31,62,330,144,50,74,30.5180125742601,32.6648530466093,18.4969319160342,42.3837695617214,102.806105763711,112.426948947053,75.1152485957904,105.684798806935,65.0120836515142,-1.58915119929479,0.31138131853098,2.32314324066476e-08,6.0129195293429e-07
"ENSGALG00000015345","ENSGALG00000015345",23,17,37,47,419,120,61,67,43.8696430754989,37.0201667861572,22.0769832546215,32.1296317645308,130.53260095453,93.6891241225445,91.6406032868643,95.6875881089813,68.330792669216,-1.59147131477214,0.29550001615258,4.21432553328396e-09,1.32370794354468e-07
"ENSGALG00000037223","ENSGALG00000037223",0,2,5,2,5,11,5,28,0,4.3553137395479,2.98337611548939,1.36721837295876,1.55766826914713,8.58816971123325,7.51152485957904,39.9888427918131,8.29401423247107,-1.59231362651973,1.49877315473021,0.00613222106638328,0.0294750647005861
"ENSGALG00000008635","ENSGALG00000008635",2,6,14,47,181,72,38,33,3.81475157178251,13.0659412186437,8.3534531233703,32.1296317645308,56.3875913431262,56.2134744735267,57.0875889328007,47.1297075760654,34.2727675004808,-1.5968966806864,0.479338542137644,6.22780240863155e-05,0.000630870107373807
"ENSGALG00000001203","ENSGALG00000001203",5,0,12,13,125,54,4,15,9.53687892945627,0,7.16010267717454,8.88691942423191,38.9417067286783,42.160105855145,6.00921988766323,21.422594352757,16.7646909818883,-1.60057030204167,0.699256903789797,0.00121039845431316,0.00783769822313303
"ENSGALG00000042392","ENSGALG00000042392",6,2,14,12,83,34,23,22,11.4442547153475,4.3553137395479,8.3534531233703,8.20331023775254,25.8572932678424,26.5452518347209,34.5530143540636,31.4198050507103,18.8414620404194,-1.60206175419025,0.478390600356711,5.1925138678731e-05,0.000538972810657259
"ENSGALG00000054304","ENSGALG00000054304",28,23,87,120,637,292,91,143,53.4065220049551,50.0861080048009,51.9107444095154,82.0331023775254,198.446937489345,227.976868698192,136.709752444339,204.228732829617,125.599846032286,-1.60228841591179,0.248856705756602,1.09796979079547e-11,5.82535761145796e-10
"ENSGALG00000009278","RBM46",9,12,22,29,294,43,43,42,17.1663820730213,26.1318824372874,13.1268549081533,19.824666407902,91.5908942258513,33.5719361439118,64.5991137923798,59.9832641877196,40.7493742720283,-1.60340105548474,0.405844822847665,4.63724698863565e-06,6.77631780758413e-05
"ENSGALG00000015628","MSANTD1",75,57,213,188,1059,500,330,295,143.053183941844,124.126441577115,127.091822519848,128.518527058123,329.914139405362,390.371350510602,495.760640732217,421.311022270888,270.018391002,-1.60573188339952,0.181522033984607,5.9695862404579e-20,8.64014034098915e-18
"ENSGALG00000004199","TMEM184A",17,11,70,74,408,159,74,98,32.4253883601513,23.9542255675135,41.7672656168515,50.587079799474,127.105730762406,124.138089462371,111.17056792177,139.960949771346,81.3886621577354,-1.60630136324502,0.260299568147989,7.25231468603896e-11,3.28844304009566e-09
"ENSGALG00000001405","IRF6",43,36,138,123,902,330,175,155,82.0171587933239,78.3956473118622,82.3411807875073,84.0839299369635,281.003355754143,257.645091336997,262.903370085266,221.366808311822,168.719567789736,-1.60869585230595,0.184148721994862,2.1231840764685e-19,2.88816889559911e-17
"ENSGALG00000027323","MYH1D",2,3,34,20,473,64,19,11,3.81475157178251,6.53297060932185,20.2869575853279,13.6721837295876,147.355418261319,49.9675328653571,28.5437944664004,15.7099025253551,35.7354389518064,-1.61013246499287,1.10793820705855,0.00429015741920937,0.0222846764365018
"ENSGALG00000004814","ENSGALG00000004814",137,138,415,538,3043,1113,606,665,261.310482667102,300.516648028805,247.62021758562,367.781742325905,947.996908602944,868.9666262366,910.39681298098,949.73501630556,606.79055684169,-1.61029889582165,0.158564748279826,2.47842810594665e-25,6.14242757435436e-23
"ENSGALG00000028924","S100A16",3,1,5,2,46,8,15,8,5.72212735767376,2.17765686977395,2.98337611548939,1.36721837295876,14.3305480761536,6.24594160816963,22.5345745787371,11.4253836548037,8.34835332922,-1.6154996650691,0.899426064915694,0.00269807880624123,0.015239975573686
"ENSGALG00000050291","ENSGALG00000050291",1,1,13,21,89,34,16,27,1.90737578589125,2.17765686977395,7.75677790027242,14.3557929160669,27.7264951908189,26.5452518347209,24.0368795506529,38.5606698349626,17.883362485395,-1.61943373475193,0.569471882318024,0.000325697386711457,0.00259353746495761
"ENSGALG00000052951","ENSGALG00000052951",1,3,10,5,41,10,10,33,1.90737578589125,6.53297060932185,5.96675223097879,3.41804593239689,12.7728798070065,7.80742701021204,15.0230497191581,47.1297075760654,12.5697760838788,-1.62157505289312,0.810142915103007,0.00187603122842823,0.0112761318886125
"ENSGALG00000009823","PTPRE",30,18,66,54,355,219,96,86,57.2212735767376,39.1978236559311,39.38056472446,36.9148960698864,110.594447109446,170.982651523644,144.221277303918,122.82287428914,90.1669760316454,-1.62311466915113,0.260127317561916,2.62415056783165e-11,1.2901122845981e-09
"ENSGALG00000049900","ENSGALG00000049900",0,2,11,7,45,25,9,19,0,4.3553137395479,6.56342745407667,4.78526430535565,14.0190144223242,19.5185675255301,13.5207447472423,27.1352861801589,11.2372022967795,-1.62322365512785,0.693940187913431,0.00113223981441976,0.0074179887577104
"ENSGALG00000035153","STX3",8,6,20,47,208,31,59,67,15.25900628713,13.0659412186437,11.9335044619576,32.1296317645308,64.7989999965207,24.2030237316573,88.6359933430327,95.6875881089813,43.2142111140568,-1.62976264990241,0.477788665304988,4.03473294863744e-05,0.000432699398380253
"ENSGALG00000038254","ENSGALG00000038254",12,12,28,24,310,53,39,49,22.8885094306951,26.1318824372874,16.7069062467406,16.4066204755051,96.5754326871222,41.3793631541238,58.5898939047165,69.9804748856729,43.5823854027329,-1.63157752273934,0.378437598775541,9.41854011560494e-07,1.65758976431444e-05
